text,kmeans_3_direct,kmeans_5_direct,kmeans_7_direct,hdbscan_10_direct,hdbscan_15_direct,hdbscan_20_direct,kmeans_3_pca,kmeans_3_umap,kmeans_5_pca,kmeans_5_umap,kmeans_7_pca,kmeans_7_umap,hdbscan_10_pca,hdbscan_10_umap,hdbscan_15_pca,hdbscan_15_umap,hdbscan_20_pca,hdbscan_20_umap
Formdruckabweichung Sandausbruch vs Lunker Form Verdacht Legierungsdrift Nacharbeit gemäß,0,3,3,-1,-1,18,0,0,4,1,4,5,54,93,31,71,23,54
Kernbruch Ursache Sandbindermangel Normabweichung,0,0,0,52,38,24,0,0,4,1,4,0,-1,91,-1,70,-1,52
Sandfeuchte Sandausbruch außerhalb Toleranz Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,52,36,29,15,20,12
Formdruckabweichung Sandbindermangel vs Kernschale Verschleiß ¦ Form,0,3,3,40,29,18,0,0,4,1,4,5,-1,86,-1,65,-1,50
Spektralanalyse zeigt CuMangel Charge Prüfbericht Wärmenachbehandlung eingeleitet,1,1,1,3,4,3,1,1,1,3,1,3,0,15,0,6,0,6
Spektralanalyse zeigt TiMangel Charge,1,1,1,14,10,5,1,1,1,3,1,3,5,4,-1,4,2,3
Bearbeitungsfehler Lunker Kernschale Verschleiß Teil Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,-1,100,-1,75,24,53
Dichtheitsprüfung Fehler Lunker mbarmin vs max Sandausbruch Chargenanalyse Mg Ti,1,1,5,-1,-1,4,1,0,1,0,5,6,2,34,1,30,1,25
Sandfeuchte Kaltlauf außerhalb Toleranz Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,3,1,6,1,13,7,4,7,4,7
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation,2,0,6,23,18,-1,2,0,2,0,6,0,28,88,-1,67,-1,-1
Sandfeuchte Lunker außerhalb Toleranz Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,33,36,-1,15,-1,12
Härteprüfung Sandbindermangel Kaltlauf vs Lunker teilkonform,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,114,-1,83,28,47
Spektralanalyse zeigt TiMangel Charge,1,1,1,14,10,5,1,1,1,3,1,3,5,4,-1,4,2,3
Röntgenprüfung zeigt Kokillenriss in Zone Sandbindermangel konform Kernreparatur läuft,2,2,2,35,27,17,2,1,2,3,2,1,32,62,16,51,11,40
Maßabweichung HandlingSchaden Kaltlaufmm vs Sandausbruch±Kernschale Verschleißmm Prüfbericht,0,3,3,51,37,23,0,0,4,1,4,5,42,107,22,80,15,60
Qualitätsabweichung Sandbindermangel Lunker Dickenmaß Normabweichung Gießparameter optimiert,0,4,4,38,21,13,0,1,0,3,0,3,60,37,-1,15,24,12
Ausschuss Materialfehler an Getriebegehäuse Ursache Gießtemp zu niedrig °C °C nicht konform Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,0,3,0,3,3,9,17,-1,16,-1,13
Maßabweichung Kernschale Verschleiß Kernschale Verschleißmm vs Kernschale Verschleiß±Sandausbruchmm Prüfbericht Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,106,-1,79,28,59
Bearbeitungsfehler Kaltlauf Sandbindermangel Teil Normabweichung Kernreparatur läuft,0,0,0,52,38,24,0,0,4,1,0,0,-1,100,-1,75,-1,53
Qualitätsabweichung Sandausbruch Lunker Dickenmaß,0,0,0,53,39,25,0,0,0,0,0,0,-1,61,-1,50,-1,39
Härteprüfung Lunker Sandausbruch vs Kernschale Verschleiß Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,-1,40,-1,34,-1,27
Qualitätsabweichung Sandbindermangel Kaltlauf Raueit Ra Verdacht Formüberhitzung,0,0,0,-1,-1,-1,0,0,0,0,0,0,48,103,26,74,19,57
Qualitätsabweichung Sandausbruch Kaltlauf Porosität,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,97,-1,73,-1,56
Formdruckabweichung Sandbindermangel vs HandlingSchaden Form teilkonform,0,3,3,40,29,18,0,0,4,1,4,5,54,77,31,61,23,46
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,57,101,33,76,26,53
Schmelzofen Holding Furnace TempAbweichung °C Gießparameter optimiert,2,2,2,-1,1,1,2,0,3,0,3,6,9,32,-1,26,-1,20
Bearbeitungsfehler Lunker Sandausbruch Teil Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,-1,7,-1,7,-1,7
Härteprüfung Kernschale Verschleiß Kernschale Verschleiß vs Kaltlauf Verdacht Legierungsdrift,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,-1,-1,-1,-1,47
Maßabweichung Kernschale Verschleiß Sandbindermangelmm vs Kernschale Verschleiß±Sandausbruchmm Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,83,1,64,1,49
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Maßabweichung Sandausbruch Lunkermm vs HandlingSchaden±Sandbindermangelmm Normabweichung,0,3,3,51,37,23,0,0,4,1,4,5,46,102,24,77,17,58
Härteprüfung Lunker Kaltlauf vs Lunker Prüfbericht,0,3,3,-1,-1,-1,0,0,0,1,0,5,-1,112,-1,-1,-1,47
Maßabweichung Sandbindermangel Kernschale Verschleißmm vs Sandausbruch±Kaltlaufmm ¦ Normabweichung,0,3,3,51,37,23,0,0,4,1,4,5,-1,102,-1,77,-1,58
Kaltlauf an Getriebegehäuse Charge Prüfbericht,1,1,1,1,2,2,1,1,1,3,1,3,14,27,5,24,2,22
Bearbeitungsfehler Lunker Lunker Teil,0,0,0,24,19,11,2,0,2,0,2,0,-1,35,-1,31,-1,26
Oberflächenrauheit Lunker außerhalb Spezifikation Prüfbericht,2,0,6,45,32,19,2,2,2,2,6,5,-1,48,12,42,8,31
Sandfeuchte Lunker außerhalb Toleranz,0,0,0,60,42,-1,0,2,0,2,2,5,52,47,29,41,20,31
Röntgenprüfung zeigt Gasporosität in Zone Kaltlauf,2,2,2,22,17,10,2,1,3,3,3,1,-1,44,-1,38,-1,32
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,7,0,0,2,2,3,4,3,4,20,9,8,9,7,9
Legierungsabweichung Mg HandlingSchaden vs Soll Lunker Prüfbericht Kernreparatur läuft,0,3,3,46,33,-1,0,0,4,1,4,5,47,68,25,54,18,35
Maßabweichung Sandausbruch Kernschale Verschleißmm vs Sandbindermangel±Sandausbruchmm Prüfbericht Schleifnacharbeit notwendig,0,3,3,51,37,23,0,0,4,1,4,5,-1,108,-1,66,-1,51
Legierungsabweichung Ti Lunker vs Soll Kaltlauf Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,0,5,-1,89,-1,68,-1,35
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Sandausbruch Gießparameter optimiert,0,4,4,29,22,-1,0,2,0,2,0,2,-1,23,-1,21,-1,16
Dichtheitsprüfung Fehler Lunker mbarmin vs max Sandbindermangel Verdacht Legierungsdrift Nacharbeit gemäß,0,4,4,31,24,15,0,1,4,1,4,1,-1,-1,-1,28,-1,23
Röntgenprüfung zeigt Kokillenriss in Zone Sandbindermangel teilkonform,2,2,2,35,27,17,2,1,2,3,6,1,40,62,20,51,13,40
Formdruckabweichung Lunker vs Sandausbruch Form Wärmenachbehandlung eingeleitet,0,3,3,-1,-1,-1,0,0,0,1,2,5,52,66,29,53,20,43
Kernbruch Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,50,24,27,22,21,16
Schmelzofen Schmelzofen TempAbweichung °C Kernreparatur läuft,2,2,6,0,0,0,2,2,3,4,3,4,17,8,6,8,5,8
Härteprüfung Sandbindermangel Lunker vs Sandausbruch,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,114,43,83,28,47
Formdruckabweichung Lunker vs Sandausbruch Form Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,83,1,64,1,49
Härteprüfung Sandbindermangel Sandausbruch vs HandlingSchaden Verdacht Sandfeuchteabweichung,0,3,3,51,37,23,0,0,4,1,4,5,-1,105,-1,78,28,47
Formdruckabweichung Sandausbruch vs Kaltlauf Form Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Spektralanalyse zeigt MgMangel Charge,1,1,1,12,8,5,1,1,1,3,1,3,7,2,-1,2,2,-1
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Sandausbruch konform,0,4,4,30,23,14,0,1,0,1,0,1,73,19,37,19,24,17
Bearbeitungsfehler Kernschale Verschleiß HandlingSchaden Teil Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Sandfeuchte Sandausbruch außerhalb Toleranz konform,0,0,0,-1,43,28,0,0,0,0,0,6,69,45,41,39,24,29
Ausschuss Oberflächenfehler an Getriebegehäuse Ursache Legierungsabweichung Si Verdacht Sandfeuchteabweichung Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,0,0,0,0,57,92,33,49,26,38
Maßabweichung HandlingSchaden Sandbindermangelmm vs Kernschale Verschleiß±Lunkermm Schleifnacharbeit notwendig,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
Härteprüfung HandlingSchaden Sandausbruch vs Lunker Chargenanalyse C Si Gießparameter optimiert,1,1,5,-1,-1,4,1,0,1,0,5,6,-1,-1,-1,35,-1,28
Schmelzofen Schmelzofen TempAbweichung °C Schleifnacharbeit notwendig,2,2,6,-1,0,0,2,2,3,4,3,4,11,8,2,8,3,8
Spektralanalyse zeigt CuMangel Charge Normabweichung Kernreparatur läuft,1,1,1,5,-1,5,0,1,0,3,2,3,-1,6,-1,-1,-1,4
Maßabweichung Sandbindermangel Kernschale Verschleißmm vs Sandbindermangel±Sandbindermangelmm teilkonform,0,3,3,51,37,23,0,0,4,1,4,5,49,108,-1,66,-1,51
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation Verdacht Formüberhitzung Nacharbeit gemäß,2,0,0,-1,32,19,2,0,2,0,2,0,38,56,18,-1,12,-1
Dichtheitsprüfung Fehler Sandbindermangel mbarmin vs max Lunker Schleifnacharbeit notwendig,0,4,4,31,24,15,0,1,0,1,0,1,68,85,40,28,24,23
Spektralanalyse zeigt SiMangel Charge Gießparameter optimiert,1,1,1,4,5,6,1,1,1,3,1,3,16,0,9,0,2,0
Qualitätsabweichung HandlingSchaden Sandbindermangel Porosität Normabweichung Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,4,1,0,0,-1,101,-1,76,-1,53
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation Prüfbericht Kernreparatur läuft,2,0,6,23,18,-1,2,0,2,0,2,0,38,88,18,67,12,-1
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz Prüfbericht,0,0,0,59,-1,-1,0,0,0,0,0,0,65,46,38,40,24,29
Qualitätsabweichung Lunker Sandbindermangel Dickenmaß Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,-1,36,-1,15,-1,12
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Kernschale Verschleiß,0,4,4,31,24,15,0,1,0,1,0,1,31,41,15,29,10,24
Legierungsabweichung Si Sandbindermangel vs Soll Sandausbruch Gießparameter optimiert,0,4,4,-1,21,13,0,1,4,3,4,3,-1,-1,-1,-1,28,19
Legierungsabweichung Si Kernschale Verschleiß vs Soll Sandbindermangel Wärmenachbehandlung eingeleitet,0,3,3,-1,-1,-1,0,0,0,1,0,5,64,66,-1,53,24,43
Spektralanalyse zeigt SiMangel Charge Chargenanalyse Mg Ti Nacharbeit gemäß,1,1,5,17,13,4,1,0,1,0,5,6,2,76,1,-1,1,-1
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz teilkonform Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,13,7,4,7,4,7
Formdruckabweichung Sandausbruch vs Sandbindermangel Form Prüfbericht,0,3,3,39,28,18,0,0,4,1,4,5,-1,77,-1,61,28,46
Oberflächenrauheit Sandbindermangel außerhalb Spezifikation Chargenanalyse Mg Ti Wärmenachbehandlung eingeleitet,1,1,5,17,13,4,1,0,1,0,1,6,-1,49,-1,43,-1,-1
Qualitätsabweichung Sandausbruch Kernschale Verschleiß Raueit Ra,0,0,0,53,39,25,0,0,0,0,0,0,-1,104,-1,74,-1,57
Ausschuss Oberflächenfehler an Radträger Ursache Sandausbruch,0,0,0,21,-1,-1,0,0,0,0,2,0,-1,96,-1,49,-1,38
Kernbruch Ursache Sandbindermangel Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,79,1,35,1,28
Formdruckabweichung Sandausbruch vs Sandbindermangel Form Schleifnacharbeit notwendig,0,3,3,39,28,18,0,0,4,1,4,5,59,77,34,61,27,46
Ausschuss Materialfehler an Radträger Ursache Kernschale Verschleiß,0,0,0,16,12,8,0,0,0,0,2,3,-1,17,-1,16,-1,13
Formversatz an Zylinderkopf Charge Prüfbericht,1,1,1,1,2,2,1,1,1,3,1,3,-1,16,-1,14,2,11
Oberflächenrauheit Kaltlauf außerhalb Spezifikation,2,0,6,44,32,19,2,2,2,2,6,2,25,5,12,5,8,5
Formversatz an Radträger Charge nicht konform,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Röntgenprüfung zeigt Kaltlauf in Zone Kaltlauf Gießparameter optimiert,2,2,2,20,16,9,2,1,2,3,6,1,-1,63,-1,52,-1,42
Röntgenprüfung zeigt Kokillenriss in Zone Kaltlauf teilkonform Schleifnacharbeit notwendig,2,2,2,-1,-1,-1,2,1,2,3,6,1,-1,62,-1,51,-1,40
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Lunker Verdacht Sandfeuchteabweichung,0,4,4,30,23,14,0,1,0,1,0,1,-1,19,37,19,24,17
Qualitätsabweichung Kaltlauf Kaltlauf Dickenmaß Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,61,-1,50,-1,39
Oberflächenrauheit Kaltlauf außerhalb Spezifikation,2,0,6,44,32,19,2,2,2,2,6,2,25,5,12,5,8,5
Maßabweichung Sandausbruch HandlingSchadenmm vs Kaltlauf±Sandbindermangelmm Chargenanalyse C Si Schleifnacharbeit notwendig,1,1,5,18,14,4,1,0,1,0,5,6,2,40,1,34,1,27
Kernbruch Ursache Sandbindermangel,0,0,0,61,44,29,0,2,0,2,0,2,43,1,22,1,15,1
Qualitätsabweichung Sandausbruch Sandausbruch Dickenmaß Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,-1,7,-1,7,-1,7
Bearbeitungsfehler Kernschale Verschleiß Kernschale Verschleiß Teil,0,0,0,24,19,11,0,0,0,0,2,0,55,35,32,31,25,26
Ausschuss Funktionstest an Zylinderkopf Ursache Gießtemp zu niedrig °C °C Normabweichung Schleifnacharbeit notwendig,2,2,6,11,7,7,2,0,3,0,3,3,-1,18,-1,17,-1,14
Ausschuss Materialfehler an Zylinderkopf ¦ Ursache Sandfeuchte zu hoch ≥ Verdacht Formüberhitzung,0,0,0,16,12,8,0,0,0,0,2,3,-1,17,-1,16,-1,13
Sandfeuchte Sandbindermangel außerhalb Toleranz Schleifnacharbeit notwendig,0,0,0,62,43,28,0,0,0,1,0,5,65,55,38,45,24,34
Ausschuss Oberflächenfehler an Radträger Ursache Kernschale Verschleiß Schleifnacharbeit notwendig,0,0,0,21,-1,-1,0,0,0,0,2,0,51,96,28,49,20,38
Sandfeuchte Kaltlauf außerhalb Toleranz konform Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,-1,36,-1,15,-1,12
Legierungsabweichung Si Lunker vs Soll Lunker Kernreparatur läuft,0,3,3,-1,-1,-1,0,0,4,1,4,5,66,89,39,68,28,35
Röntgenprüfung zeigt Kaltlauf in Zone HandlingSchaden Verdacht Formüberhitzung Gießparameter optimiert,2,4,2,20,16,9,2,1,2,3,6,1,-1,63,-1,52,-1,42
Formdruckabweichung HandlingSchaden vs Sandbindermangel Form Chargenanalyse C Si Kernreparatur läuft,1,1,5,-1,-1,4,1,0,1,0,5,6,-1,40,-1,34,-1,27
Formdruckabweichung Kernschale Verschleiß vs Sandbindermangel Form,0,3,3,40,29,18,0,0,4,1,4,5,-1,86,-1,65,-1,50
Formdruckabweichung Sandbindermangel vs Sandausbruch Form Schleifnacharbeit notwendig,0,3,3,39,28,18,0,0,4,1,4,5,59,77,34,61,27,46
Qualitätsabweichung Kernschale Verschleiß Kernschale Verschleiß Porosität Normabweichung Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,0,1,0,0,63,101,36,76,24,53
Sandfeuchte HandlingSchaden außerhalb Toleranz,0,0,0,42,31,-1,0,0,0,1,0,5,56,54,33,-1,26,-1
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Spektralanalyse zeigt MgMangel Charge,1,1,1,12,8,5,1,1,1,3,1,3,7,2,-1,2,2,-1
Sandfeuchte Sandausbruch außerhalb Toleranz,0,0,0,63,43,28,0,0,0,0,0,6,57,45,33,39,26,29
Dichtheitsprüfung Fehler Kaltlauf mbarmin vs max HandlingSchaden konform,0,4,4,30,23,14,0,1,0,1,0,1,-1,19,-1,19,-1,17
Röntgenprüfung zeigt Sandausbruch in Zone HandlingSchaden Prüfbericht,2,2,2,-1,-1,-1,2,1,2,3,6,1,-1,72,-1,57,-1,44
Bearbeitungsfehler Sandbindermangel Lunker Teil,0,0,0,54,40,26,0,0,0,0,2,0,-1,53,-1,36,-1,30
Formdruckabweichung Sandbindermangel vs Kaltlauf Form teilkonform,0,3,3,40,29,18,0,0,4,1,4,5,76,80,44,-1,28,-1
Ausschuss Maßhaltigkeit an Radträger Ursache Gießtemp zu niedrig °C °C konform Schleifnacharbeit notwendig,2,2,6,11,7,7,2,0,3,0,3,3,-1,18,-1,17,-1,14
Härteprüfung Kaltlauf Sandbindermangel vs Kaltlauf Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,114,43,83,28,47
Spektralanalyse zeigt MgMangel Charge Prüfbericht Schleifnacharbeit notwendig,1,1,1,-1,-1,5,1,1,1,3,1,3,-1,30,-1,13,2,4
Formversatz an Radträger Charge konform Schleifnacharbeit notwendig,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Ausschuss Oberflächenfehler an Radträger Ursache Gießtemp zu niedrig °C °C Verdacht Sandfeuchteabweichung,2,2,6,11,7,7,2,0,3,0,6,3,-1,18,-1,17,-1,14
Legierungsabweichung Mg Lunker vs Soll HandlingSchaden nicht konform Gießparameter optimiert,0,4,4,-1,-1,-1,0,1,0,3,0,3,27,38,13,32,9,19
Ausschuss Materialfehler an Radträger Ursache HandlingSchaden,0,0,0,16,12,8,0,0,2,0,2,3,-1,17,-1,16,-1,13
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Sandausbruch nicht konform Schleifnacharbeit notwendig,0,4,4,30,23,14,0,1,0,1,0,1,-1,19,-1,19,-1,17
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz Prüfbericht,0,0,0,59,-1,-1,0,0,0,0,0,0,65,46,38,40,24,29
Kernbruch Ursache Kernschale Verschleiß Kernreparatur läuft,0,0,0,49,35,21,0,2,0,2,0,2,72,24,37,22,24,16
Härteprüfung Kernschale Verschleiß Lunker vs Lunker konform Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,4,1,4,5,66,112,39,-1,28,47
Qualitätsabweichung Kaltlauf HandlingSchaden Dickenmaß Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,0,0,0,67,61,37,50,24,39
Maßabweichung Lunker Sandausbruchmm vs Kernschale Verschleiß±Kernschale Verschleißmm Normabweichung Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,102,-1,77,-1,58
Spektralanalyse zeigt SiMangel Charge Schleifnacharbeit notwendig,1,1,1,14,10,5,1,1,1,3,1,3,16,30,9,13,2,4
Schmelzofen Schmelzofen TempAbweichung °C Prüfbericht Gießparameter optimiert,2,2,6,-1,0,0,2,2,3,4,3,4,9,8,-1,8,-1,8
Qualitätsabweichung Sandausbruch Kernschale Verschleiß Dickenmaß,0,0,0,53,39,25,0,0,0,0,0,0,60,61,-1,50,24,39
Legierungsabweichung Mg Sandbindermangel vs Soll Sandausbruch Normabweichung,0,3,3,48,34,20,0,0,4,1,4,5,-1,90,-1,69,-1,35
Kernbruch Ursache Kernschale Verschleiß Nacharbeit gemäß,0,0,0,49,35,21,0,0,0,0,0,0,31,-1,15,-1,10,-1
Bearbeitungsfehler Lunker Sandausbruch Teil,0,0,0,54,40,26,0,0,0,0,2,0,-1,53,-1,36,20,30
Oberflächenrauheit Lunker außerhalb Spezifikation Schleifnacharbeit notwendig,2,0,6,45,32,19,2,2,2,2,6,5,-1,48,12,42,8,31
Spektralanalyse zeigt TiMangel Charge Schleifnacharbeit notwendig,1,1,1,14,10,5,1,1,1,3,1,3,-1,29,-1,13,2,4
Bearbeitungsfehler HandlingSchaden Sandbindermangel Teil konform Kernreparatur läuft,0,0,0,55,40,26,0,0,0,0,0,0,-1,60,-1,46,-1,36
Härteprüfung Sandbindermangel Sandbindermangel vs HandlingSchaden,0,3,3,51,37,23,0,0,4,1,4,5,-1,105,-1,78,28,47
Spektralanalyse zeigt CuMangel Charge,1,1,1,13,9,5,1,1,1,3,1,1,21,11,10,10,2,10
Formdruckabweichung Lunker vs Sandausbruch Form Prüfbericht Nacharbeit gemäß,0,3,3,41,30,18,0,0,4,1,4,5,74,93,43,71,28,54
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,79,1,35,1,28
Schmelzofen Holding Furnace TempAbweichung °C Prüfbericht Kernreparatur läuft,2,2,2,-1,1,1,2,0,3,0,3,6,-1,28,6,-1,5,20
Maßabweichung Lunker Kernschale Verschleißmm vs Lunker±Lunkermm Prüfbericht,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,-1,-1,-1,-1,-1
Formdruckabweichung Sandbindermangel vs Lunker Form Kernreparatur läuft,0,3,3,40,29,18,0,0,4,1,4,5,62,93,35,71,28,54
Röntgenprüfung zeigt Kaltlauf in Zone Sandausbruch Normabweichung,2,2,2,35,27,17,2,1,2,3,2,1,32,73,16,58,11,45
Maßabweichung HandlingSchaden Sandbindermangelmm vs Lunker±Kaltlaufmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
Ausschuss Maßhaltigkeit an Radträger Ursache Sandfeuchte zu hoch ≥ Prüfbericht,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,92,-1,49,-1,38
Kaltlauf an Getriebegehäuse Charge,1,1,1,1,2,2,1,1,1,3,1,3,4,27,-1,24,2,22
Härteprüfung HandlingSchaden Sandausbruch vs Kernschale Verschleiß,0,3,3,51,37,23,0,0,4,1,4,5,-1,-1,-1,-1,-1,47
Kernbruch Ursache HandlingSchaden Normabweichung Kernreparatur läuft,0,0,0,52,38,24,0,0,0,1,0,0,-1,91,-1,70,-1,52
Bearbeitungsfehler Sandbindermangel Lunker Teil konform,0,0,0,54,40,26,0,0,0,0,0,0,65,53,38,36,24,30
Härteprüfung Lunker HandlingSchaden vs HandlingSchaden Prüfbericht,0,3,3,-1,-1,-1,0,0,4,1,0,5,47,109,25,81,18,47
Qualitätsabweichung Kaltlauf Kernschale Verschleiß Raueit Ra Normabweichung Gießparameter optimiert,0,4,4,-1,21,13,0,1,0,3,2,3,-1,37,-1,15,-1,12
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kaltlauf Normabweichung Kernreparatur läuft,0,4,4,30,23,14,0,1,0,1,0,1,63,19,36,19,24,17
Schmelzofen Holding Furnace TempAbweichung °C Verdacht Formüberhitzung,2,2,2,8,1,1,2,0,3,0,3,6,-1,32,-1,26,-1,20
Sandausbruch an Radträger Charge,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Sandfeuchte Lunker außerhalb Toleranz Prüfbericht,0,0,0,60,42,-1,0,2,0,2,2,5,52,47,29,41,20,31
Legierungsabweichung Si HandlingSchaden vs Soll Sandausbruch,0,3,3,47,34,20,0,0,4,1,4,5,76,58,44,48,28,35
Röntgenprüfung zeigt Kokillenriss in Zone HandlingSchaden Gießparameter optimiert,2,4,2,20,16,9,2,1,2,3,6,1,-1,63,-1,52,-1,42
Sandfeuchte Lunker außerhalb Toleranz,0,0,0,60,42,-1,0,2,0,2,2,5,52,47,29,41,20,31
Dichtheitsprüfung Fehler Kaltlauf mbarmin vs max Lunker Chargenanalyse C Si,1,1,5,17,13,4,1,0,1,0,5,6,2,34,1,30,1,25
Härteprüfung Kernschale Verschleiß Kaltlauf vs HandlingSchaden Verdacht Formüberhitzung,0,3,3,51,37,23,0,0,4,1,4,5,74,109,43,81,28,47
Qualitätsabweichung Sandbindermangel Kernschale Verschleiß Dickenmaß Verdacht Formüberhitzung,0,0,0,53,39,25,0,0,4,0,0,0,-1,61,-1,50,-1,39
Bearbeitungsfehler Sandausbruch Kaltlauf Teil,0,0,0,54,40,26,0,0,2,0,2,0,-1,64,-1,36,-1,30
Sandfeuchte Sandbindermangel außerhalb Toleranz,0,0,0,62,43,28,0,0,0,1,0,5,69,55,41,45,24,34
Schmelzofen Holding Furnace TempAbweichung °C Schleifnacharbeit notwendig,2,2,2,8,1,1,2,0,3,0,3,6,17,32,6,26,5,20
Sandausbruch an Radträger Charge,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Ausschuss Oberflächenfehler an Zylinderkopf Ursache Kernschale Verschleiß Schleifnacharbeit notwendig,2,0,0,21,-1,-1,2,0,2,0,2,0,-1,95,-1,49,-1,38
Ausschuss Materialfehler an Zylinderkopf Ursache Gießtemp zu niedrig °C °C Prüfbericht Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,0,3,0,3,3,-1,17,-1,16,-1,13
Bearbeitungsfehler Kaltlauf Kernschale Verschleiß Teil Prüfbericht,0,0,0,24,19,11,0,0,0,0,2,0,-1,35,-1,31,20,26
Bearbeitungsfehler Sandbindermangel Sandausbruch Teil nicht konform Schleifnacharbeit notwendig,0,0,0,54,40,26,0,0,0,0,0,0,-1,65,-1,36,-1,30
Röntgenprüfung zeigt Sandausbruch in Zone Sandausbruch Normabweichung,2,0,2,35,27,17,0,1,2,3,2,1,51,72,28,57,20,44
Maßabweichung Sandbindermangel Sandbindermangelmm vs HandlingSchaden±Kaltlaufmm Verdacht Sandfeuchteabweichung,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
Kernbruch Ursache HandlingSchaden teilkonform,0,0,0,50,36,22,0,2,4,2,0,2,27,22,13,18,9,15
Röntgenprüfung zeigt Lunker in Zone Lunker konform,2,2,2,25,20,12,2,1,2,3,6,1,-1,52,-1,44,-1,33
Maßabweichung Lunker Sandausbruchmm vs Lunker±Lunkermm,0,3,3,-1,-1,-1,0,0,4,1,0,5,-1,111,-1,66,-1,51
Qualitätsabweichung Kaltlauf Sandbindermangel Dickenmaß Normabweichung Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,4,1,0,0,42,101,22,76,15,53
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation Verdacht Legierungsdrift Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,3,1,3,1,12,7,4,7,4,7
