Zeitstempel,Teilenummer,Kategorie,Kommentar,Schweregrad,Charge,Werk
2024-10-02T12:30:12,GX-11258,formprozess,Kernbruch K-1433 | Ursache: Handling-Schaden,1.0,CH-XGeR-1182,Gießerei Leipzig
2024-06-17T08:14:02,GX-31856,schmelzprozess,Schmelzofen Schmelzofen 1 Temp-Abweichung: 726°C | Kernreparatur läuft,2.0,CH-klLG-8340,Gießerei Stuttgart
2024-09-10T17:19:20,GX-59659,endpruefung,Röntgenprüfung zeigt Gasporosität in Zone Kernschale Verschleiß | IATF-Konformität: konform,1.0,CH-qnSy-7604,Gießerei Stuttgart
2024-10-07T00:09:26,GX-50796,gussfehler,Ausschuss Funktionstest an Getriebegehäuse | Ursache: Sandausbruch | Nacharbeit gemäß VDA 6.3,1.0,CH-QJNd-0314,Gießerei Stuttgart
2024-06-17T01:08:52,GX-31052,endpruefung,Röntgenprüfung zeigt Kokillenriss in Zone Kernschale Verschleiß | IATF-Konformität: nicht konform,2.0,CH-oEQH-4400,Gießerei Stuttgart
2025-01-19T04:14:33,GX-99898,formprozess,Sandfeuchte Lunker% außerhalb Toleranz (2.8-3.2%) | Kernreparatur läuft,1.0,CH-uhZe-5857,Gießerei Stuttgart
2024-03-28T05:12:44,GX-67054,endpruefung,Röntgenprüfung zeigt Sandausbruch in Zone Kaltlauf | Gießparameter optimiert,2.0,CH-WufM-6325,Gießerei Leipzig
2024-03-20T10:04:28,GX-33305,nachbearbeitung,Oberflächenrauheit Sandausbruch µm außerhalb Spezifikation | Wärmenachbehandlung eingeleitet,2.0,CH-ERfb-8519,Gießerei Leipzig
2024-07-15T22:42:24,GX-59310,nachbearbeitung,"Maßabweichung Handling-Schaden: Handling-Schadenmm vs. Kaltlauf±Lunkermm; Chargenanalyse: C:3.2%, Si:2.1% | Gießparameter optimiert",2.0,CH-FVFH-7346,Gießerei Leipzig
2025-01-06T17:15:04,GX-18845,endpruefung,Dichtheitsprüfung Fehler: Sandausbruch mbar/min vs. max Sandausbruch | Wärmenachbehandlung eingeleitet,2.0,CH-NJVM-4773,Gießerei Wolfsburg
2024-08-14T00:36:03,GX-16205,endpruefung,Röntgenprüfung zeigt Lunker in Zone Sandausbruch | IATF-Konformität: konform,2.0,CH-HvLz-4598,Gießerei Wolfsburg
2024-08-11T09:04:29,GX-54384,formprozess,Formdruckabweichung Kernschale Verschleiß bar vs. Kernschale Verschleiß bar | Form FORM-mg30 (Verdacht: Sandfeuchteabweichung),2.0,CH-EINX-7331,Gießerei Wolfsburg
2024-11-01T23:23:20,GX-28297,nachbearbeitung,Bearbeitungsfehler Handling-Schaden: Lunker | Teil GX-28297,1.0,CH-iECX-2413,Gießerei Wolfsburg
2025-01-27T00:57:56,GX-00695,gussfehler,Ausschuss Funktionstest an Radträger | Ursache: Lunker | Schleifnacharbeit notwendig,1.0,CH-QJmV-2524,Gießerei Leipzig
2024-07-06T10:35:11,GX-45333,gussfehler,Ausschuss Maßhaltigkeit an Getriebegehäuse | Ursache: Gießtemp. zu niedrig (650°C < 720°C) | Prüfbericht: PRF-38254,2.0,CH-rbXv-4697,Gießerei Stuttgart
2025-02-06T12:34:45,GX-66090,formprozess,Sandfeuchte Sandbindermangel% außerhalb Toleranz (2.8-3.2%) (Verdacht: Sandfeuchteabweichung) | Kernreparatur läuft,1.0,UNBEKANNT,Gießerei Stuttgart
2024-07-14T22:07:36,GX-47478,formprozess,Formdruckabweichung Kaltlauf bar vs. Handling-Schaden bar | Form FORM-ph07 | Normabweichung: VDA 6.3 | Schleifnacharbeit notwendig,2.0,CH-nIBT-0326,Gießerei Stuttgart
2025-02-03T20:35:11,GX-09997,nachbearbeitung,Oberflächenrauheit Kernschale Verschleiß µm außerhalb Spezifikation,3.0,CH-rIqN-3114,Gießerei Wolfsburg
2024-06-12T02:41:58,GX-95317,endpruefung,Härteprüfung Sandausbruch: Handling-Schaden HV vs. Kaltlauf | Normabweichung: DIN 1681,1.0,CH-dKXm-3584,Gießerei Wolfsburg
2024-11-20T09:03:03,GX-63442,schmelzprozess,"Schmelzofen Holding Furnace 2 Temp-Abweichung: 737°C | Chargenanalyse: Mg:0.4%, Ti:0.1%",1.0,CH-WWcx-6537,Gießerei Stuttgart
2024-04-28T03:53:57,GX-98408,schmelzprozess,Spektralanalyse zeigt Ti-Mangel | Charge CH-aOej-5230 | Schleifnacharbeit notwendig,2.0,CH-aOej-5230,Gießerei Wolfsburg
2024-12-21T13:29:40,GX-06970,schmelzprozess,Schmelzofen Holding Furnace 2 Temp-Abweichung: 743°C | Wärmenachbehandlung eingeleitet,1.0,CH-VARi-5364,Gießerei Leipzig
2024-07-26T16:44:16,GX-82701,formprozess,Kernbruch K-1708 | Ursache: Sandbindermangel,2.0,CH-LXyf-8146,Gießerei Leipzig
2024-08-18T01:06:06,GX-90018,schmelzprozess,"Schmelzofen Holding Furnace 2 Temp-Abweichung: 711°C | Chargenanalyse: Mg:0.4%, Ti:0.1% | Kernreparatur läuft",2.0,CH-PBlf-7045,Gießerei Stuttgart
2024-05-16T18:15:39,GX-00248,gussfehler,Kaltlauf an Zylinderkopf (GX-00248) | Charge CH-qnlK-5385,1.0,CH-qnlK-5385,Gießerei Wolfsburg
2024-04-07T05:38:19,GX-67096,gussfehler,Ausschuss Funktionstest an Getriebegehäuse | Ursache: Handling-Schaden,1.0,CH-kbOw-1659,Gießerei Stuttgart
2025-01-04T03:59:12,GX-62652,nachbearbeitung,Maßabweichung Lunker: Sandausbruchmm vs. Handling-Schaden±Handling-Schadenmm (Verdacht: Legierungsdrift),1.0,CH-dulx-8423,Gießerei Wolfsburg
2024-12-07T10:53:27,GX-67956,gussfehler,Ausschuss Materialfehler an Radträger | Ursache: Sandfeuchte zu hoch (≥3.5%) | Prüfbericht: PRF-05078 | Kernreparatur läuft,1.0,CH-TGNh-6050,Gießerei Wolfsburg
2024-09-26T21:22:15,GX-10398,endpruefung,Röntgenprüfung zeigt Lunker in Zone Kernschale Verschleiß | Schleifnacharbeit notwendig,3.0,CH-ZIUc-5935,Gießerei Leipzig
2024-07-13T19:24:36,GX-25844,endpruefung,Härteprüfung Handling-Schaden: Handling-Schaden HV vs. Lunker | Kernreparatur läuft,2.0,CH-yxJp-1919,Gießerei Leipzig
2024-08-29T15:46:28,GX-60268,schmelzprozess,Spektralanalyse zeigt Ti-Mangel ¦ Charge CH-DkQS-4003 (Verdacht: Formüberhitzung),3.0,CH-DkQS-4003,Gießerei Wolfsburg
2025-03-01T19:48:44,GX-01845,nachbearbeitung,Oberflächenrauheit Kaltlauf µm außerhalb Spezifikation,1.0,CH-MmPm-1962,Gießerei Leipzig
2024-05-15T02:57:25,GX-58207,formprozess,Formdruckabweichung Sandausbruch bar vs. Kernschale Verschleiß bar | Form FORM-kU90,3.0,CH-vnse-3878,Gießerei Stuttgart
2024-05-17T03:57:01,GX-59364,formprozess,Formdruckabweichung Sandbindermangel bar vs. Sandausbruch bar | Form FORM-fw24 (Verdacht: Legierungsdrift),1.0,CH-BtGp-8545,Gießerei Stuttgart
2024-05-05T23:36:53,GX-28569,gussfehler,,1.0,CH-UMVQ-3703,Gießerei Stuttgart
2025-01-02T14:15:26,GX-51435,nachbearbeitung,"Bearbeitungsfehler Kaltlauf: Handling-Schaden | Teil GX-51435 | Chargenanalyse: Mg:0.4%, Ti:0.1%",1.0,CH-WSkA-6183,Gießerei Wolfsburg
2025-01-25T08:59:51,GX-68956,formprozess,Kernbruch K-1969 | Ursache: Handling-Schaden | Normabweichung: DIN 1681 | Nacharbeit gemäß VDA 6.3,1.0,CH-aQax-9889,Gießerei Wolfsburg
2024-08-29T21:02:55,GX-65773,formprozess,,1.0,CH-accO-9996,Gießerei Wolfsburg
2025-02-08T19:54:56,GX-64258,nachbearbeitung,Bearbeitungsfehler Kernschale Verschleiß: Handling-Schaden | Teil GX-64258 | Wärmenachbehandlung eingeleitet,2.0,CH-wnkK-4872,Gießerei Stuttgart
2024-07-09T22:19:00,GX-70268,nachbearbeitung,Maßabweichung Handling-Schaden: Sandausbruchmm vs. Kernschale Verschleiß±Handling-Schadenmm | IATF-Konformität: konform,1.0,CH-bJUz-5952,Gießerei Wolfsburg
2024-12-04T02:12:11,GX-05594,schmelzprozess,Schmelzofen Holding Furnace 2 Temp-Abweichung: 689°C,2.0,CH-fwGw-8047,Gießerei Stuttgart
2025-01-01T02:10:54,GX-98314,endpruefung,"Dichtheitsprüfung Fehler: Handling-Schaden mbar/min vs. max Lunker | Chargenanalyse: C:3.2%, Si:2.1%",2.0,CH-gqiF-7727,Gießerei Leipzig
2024-06-23T21:30:39,GX-47388,nachbearbeitung,Oberflächenrauheit Sandausbruch µm außerhalb Spezifikation,1.0,CH-rXLF-5859,Gießerei Wolfsburg
2024-04-20T01:16:16,GX-30997,endpruefung,Röntgenprüfung zeigt Lunker in Zone Sandbindermangel | IATF-Konformität: nicht konform,2.0,CH-UeNw-2908,Gießerei Stuttgart
2024-08-17T21:00:41,GX-94203,schmelzprozess,Spektralanalyse zeigt Cu-Mangel | Charge CH-ZcpW-5428,1.0,CH-ZcpW-5428,Gießerei Wolfsburg
2024-10-30T05:39:30,GX-76530,nachbearbeitung,"Bearbeitungsfehler Handling-Schaden: Sandausbruch | Teil GX-76530 | Chargenanalyse: Mg:0.4%, Ti:0.1% | Gießparameter optimiert",1.0,CH-opCG-3567,Gießerei Leipzig
2024-09-17T13:10:51,GX-11538,schmelzprozess,Schmelzofen Holding Furnace 2 Temp-Abweichung: 659°C | Schleifnacharbeit notwendig,1.0,CH-gnTr-5815,Gießerei Leipzig
2024-12-28T08:24:31,GX-73956,,,,CH-CJyu-6625,Gießerei Wolfsburg
2024-06-12T07:57:03,GX-51295,endpruefung,Röntgenprüfung zeigt Sandausbruch in Zone Sandbindermangel | Wärmenachbehandlung eingeleitet,2.0,CH-vKAx-3370,Gießerei Stuttgart
2024-04-19T08:08:48,GX-25970,formprozess,Formdruckabweichung Lunker bar vs. Handling-Schaden bar | Form FORM-Zk25 | Kernreparatur läuft,1.0,CH-RNwv-3895,Gießerei Wolfsburg
2024-10-11T19:33:43,GX-45245,schmelzprozess,Spektralanalyse zeigt Si-Mangel | Charge CH-ePAa-8066,1.0,CH-ePAa-8066,Gießerei Wolfsburg
2024-08-21T12:06:16,GX-49816,formprozess,Kernbruch K-1641; Ursache: Kernschale Verschleiß,3.0,CH-mOuK-7381,Gießerei Wolfsburg
2025-02-27T14:20:27,GX-03613,nachbearbeitung,,2.0,CH-aKDM-2563,Gießerei Wolfsburg
2024-04-28T22:47:39,GX-22906,nachbearbeitung,Oberflächenrauheit Handling-Schaden µm außerhalb Spezifikation ¦ Normabweichung: VDA 6.3,1.0,CH-SrLM-0104,Gießerei Stuttgart
2025-02-02T10:17:03,GX-04467,schmelzprozess,Schmelzofen Holding Furnace 2 Temp-Abweichung: 714°C | Kernreparatur läuft,1.0,CH-BIxY-3906,Gießerei Leipzig
2024-11-05T16:57:59,GX-68225,gussfehler,"Qualitätsabweichung Sandausbruch: Handling-Schaden | Porosität: 0.8 mm² | Chargenanalyse: C:3.2%, Si:2.1% | Gießparameter optimiert",2.0,CH-RZew-0303,Gießerei Leipzig
2024-12-18T06:45:08,GX-59238,nachbearbeitung,Oberflächenrauheit Sandausbruch µm außerhalb Spezifikation (Verdacht: Sandfeuchteabweichung),1.0,CH-OXIH-9738,Gießerei Stuttgart
2024-04-28T08:09:16,GX-21757,endpruefung,Dichtheitsprüfung Fehler: Handling-Schaden mbar/min vs. max Lunker,1.0,CH-lxUb-2273,Gießerei Leipzig
2024-06-24T15:10:30,GX-06797,nachbearbeitung,Bearbeitungsfehler Sandbindermangel: Sandausbruch; Teil GX-06797; IATF-Konformität: konform,1.0,CH-ZQOM-0272,Gießerei Stuttgart
2024-07-18T18:03:16,GX-43869,schmelzprozess,Spektralanalyse zeigt Ti-Mangel | Charge CH-qyjq-0969 (Verdacht: Formüberhitzung),2.0,CH-qyjq-0969,Gießerei Stuttgart
2025-03-06T07:21:25,GX-39394,nachbearbeitung,Maßabweichung Kernschale Verschleiß: Handling-Schadenmm vs. Kernschale Verschleiß±Sandbindermangelmm | Schleifnacharbeit notwendig,1.0,CH-Hxld-8544,Gießerei Leipzig
2025-01-22T17:15:23,GX-90732,gussfehler,"Kaltlauf an Radträger (GX-90732) | Charge CH-SRvx-0093 | Chargenanalyse: C:3.2%, Si:2.1%",1.0,CH-SRvx-0093,Gießerei Wolfsburg
2025-02-28T08:21:37,GX-57121,endpruefung,Härteprüfung Lunker: Handling-Schaden HV vs. Sandausbruch | Prüfbericht: PRF-49400 | Schleifnacharbeit notwendig,1.0,CH-uNEG-2147,Gießerei Stuttgart
2025-02-18T08:05:28,GX-81760,schmelzprozess,Spektralanalyse zeigt Ti-Mangel | Charge CH-RdpS-7459 | Nacharbeit gemäß VDA 6.3,1.0,UNBEKANNT,Gießerei Leipzig
2024-08-20T18:18:41,GX-27728,gussfehler,,2.0,CH-ZZgM-7525,Gießerei Wolfsburg
2024-12-13T21:07:35,GX-16061,,,,CH-idql-5175,Gießerei Wolfsburg
2024-07-27T19:14:31,GX-28698,endpruefung,Härteprüfung Sandbindermangel: Lunker HV vs. Kaltlauf | Schleifnacharbeit notwendig,1.0,CH-tGfv-5229,Gießerei Stuttgart
2024-06-09T04:37:45,GX-97075,formprozess,Kernbruch K-1808 | Ursache: Kernschale Verschleiß | Wärmenachbehandlung eingeleitet,1.0,UNBEKANNT,Gießerei Leipzig
2024-04-09T07:04:23,GX-71085,,,,CH-rppi-7633,Gießerei Stuttgart
2024-03-13T15:31:07,GX-37149,nachbearbeitung,Maßabweichung Lunker: Kernschale Verschleißmm vs. Kernschale Verschleiß±Lunkermm; Prüfbericht: PRF-05458,1.0,CH-rqJT-5988,Gießerei Wolfsburg
2024-07-31T01:16:16,GX-07514,endpruefung,"Röntgenprüfung zeigt Kaltlauf in Zone Kaltlauf | Chargenanalyse: C:3.2%, Si:2.1% | Schleifnacharbeit notwendig",1.0,CH-ZQHN-3111,Gießerei Wolfsburg
2024-11-06T05:33:28,GX-68355,schmelzprozess,Spektralanalyse zeigt Si-Mangel | Charge CH-Mgnk-6751,2.0,CH-Mgnk-6751,Gießerei Wolfsburg
2024-12-01T03:36:24,GX-07754,formprozess,Kernbruch K-1549 | Ursache: Kernschale Verschleiß,2.0,CH-JyqO-2547,Gießerei Wolfsburg
2024-04-09T18:49:19,GX-98488,gussfehler,Qualitätsabweichung Handling-Schaden: Lunker | Porosität: 1.5 mm²,3.0,CH-qgyD-7446,Gießerei Wolfsburg
2024-06-22T11:18:55,GX-24839,gussfehler,Sandausbruch an Zylinderkopf (GX-24839); Charge CH-fgqr-7506; IATF-Konformität: teilkonform,3.0,CH-fgqr-7506,Gießerei Wolfsburg
2024-08-31T11:13:43,GX-03880,gussfehler,Ausschuss Oberflächenfehler an Zylinderkopf; Ursache: Gießtemp. zu niedrig (650°C < 720°C); IATF-Konformität: teilkonform,2.0,CH-Aowy-5139,Gießerei Wolfsburg
2025-03-03T03:06:28,GX-86475,nachbearbeitung,Maßabweichung Kaltlauf: Lunkermm vs. Handling-Schaden±Kernschale Verschleißmm (Verdacht: Sandfeuchteabweichung) | Gießparameter optimiert,1.0,CH-wMhC-2944,Gießerei Stuttgart
2024-08-21T23:15:34,GX-37929,nachbearbeitung,Maßabweichung Sandausbruch: Lunkermm vs. Kernschale Verschleiß±Lunkermm | Nacharbeit gemäß VDA 6.3,1.0,CH-PupJ-5745,Gießerei Wolfsburg
2024-07-10T03:06:37,GX-53142,gussfehler,Lunker an Zylinderkopf (GX-53142) | Charge CH-TFTS-1551,1.0,UNBEKANNT,Gießerei Wolfsburg
2025-03-11T09:56:20,GX-47674,formprozess,Sandfeuchte Lunker% außerhalb Toleranz (2.8-3.2%) | Wärmenachbehandlung eingeleitet,1.0,CH-eNqH-1377,Gießerei Leipzig
2024-12-11T20:37:25,GX-52940,formprozess,Formdruckabweichung Sandbindermangel bar vs. Sandbindermangel bar | Form FORM-mL54 | Gießparameter optimiert,1.0,CH-OBtN-7144,Gießerei Wolfsburg
2024-05-31T22:48:02,GX-86706,nachbearbeitung,Maßabweichung Sandbindermangel: Lunkermm vs. Sandausbruch±Kernschale Verschleißmm | Normabweichung: ISO 8062 | Kernreparatur läuft,2.0,CH-UoiA-7889,Gießerei Wolfsburg
2024-03-27T17:58:07,GX-60966,endpruefung,Röntgenprüfung zeigt Lunker in Zone Lunker | IATF-Konformität: nicht konform | Kernreparatur läuft,1.0,CH-zRcH-1366,Gießerei Leipzig
2024-09-02T02:02:35,GX-60803,gussfehler,Sandausbruch an Zylinderkopf (GX-60803) ¦ Charge CH-zmBE-4453 ¦ Prüfbericht: PRF-64029 | Nacharbeit gemäß VDA 6.3,1.0,CH-zmBE-4453,Gießerei Leipzig
2024-10-30T06:39:34,GX-20235,formprozess,Formdruckabweichung Kaltlauf bar vs. Kaltlauf bar | Form FORM-Iq62,2.0,CH-wmka-1933,Gießerei Stuttgart
2024-09-05T11:35:45,GX-35685,endpruefung,Härteprüfung Sandbindermangel: Handling-Schaden HV vs. Kaltlauf | Prüfbericht: PRF-07327 | Wärmenachbehandlung eingeleitet,2.0,CH-UvhE-6518,Gießerei Leipzig
2024-04-08T12:38:39,GX-80859,,,,CH-SQoZ-4954,Gießerei Leipzig
2024-06-18T14:26:50,GX-80202,nachbearbeitung,Bearbeitungsfehler Lunker: Lunker | Teil GX-80202,1.0,CH-dDgW-2221,Gießerei Stuttgart
2025-02-16T15:30:09,GX-24771,gussfehler,Ausschuss Maßhaltigkeit an Zylinderkopf; Ursache: Legierungsabweichung Si+0.3% (Verdacht: Legierungsdrift),1.0,CH-Vghj-0113,Gießerei Wolfsburg
2024-12-14T16:11:46,GX-51401,nachbearbeitung,Oberflächenrauheit Kernschale Verschleiß µm außerhalb Spezifikation | Gießparameter optimiert,1.0,CH-bijR-0522,Gießerei Wolfsburg
2025-03-10T02:03:03,GX-27866,nachbearbeitung,Bearbeitungsfehler Sandausbruch: Handling-Schaden | Teil GX-27866,2.0,CH-qAJY-9529,Gießerei Stuttgart
2024-03-26T08:20:52,GX-59859,nachbearbeitung,Bearbeitungsfehler Kaltlauf: Handling-Schaden | Teil GX-59859,2.0,CH-pePp-7029,Gießerei Stuttgart
2024-07-18T15:46:59,GX-21752,schmelzprozess,Schmelzofen Schmelzofen 1 Temp-Abweichung: 650°C,3.0,CH-Piev-4870,Gießerei Stuttgart
2024-11-19T17:42:27,GX-04536,nachbearbeitung,Maßabweichung Kernschale Verschleiß: Kaltlaufmm vs. Sandbindermangel±Handling-Schadenmm (Verdacht: Legierungsdrift),1.0,CH-AJBd-2716,Gießerei Wolfsburg
2025-01-28T23:51:59,GX-36632,schmelzprozess,Legierungsabweichung Si: Lunker% vs. Soll Sandausbruch% // IATF-Konformität: teilkonform,3.0,UNBEKANNT,Gießerei Leipzig
2024-10-20T07:43:15,GX-17988,nachbearbeitung,Bearbeitungsfehler Sandbindermangel: Sandbindermangel | Teil GX-17988 | Prüfbericht: PRF-70618,1.0,CH-WWNS-8109,Gießerei Wolfsburg
2025-02-06T19:17:43,GX-27730,formprozess,Kernbruch K-1953 | Ursache: Kernschale Verschleiß,1.0,CH-RhIK-3987,Gießerei Leipzig
2024-10-31T13:52:15,GX-32289,endpruefung,Härteprüfung Handling-Schaden: Lunker HV vs. Sandausbruch | Prüfbericht: PRF-64092 | Nacharbeit gemäß VDA 6.3,1.0,CH-vjkR-2640,Gießerei Wolfsburg
2024-11-24T06:27:24,GX-30518,gussfehler,Gasporosität an Getriebegehäuse (GX-30518) | Charge CH-Ucpf-4993,3.0,CH-Ucpf-4993,Gießerei Stuttgart
2025-01-01T12:41:02,GX-01573,,,,CH-sSia-1276,Gießerei Wolfsburg
2024-11-07T01:03:55,GX-91215,formprozess,Formdruckabweichung Sandausbruch bar vs. Lunker bar | Form FORM-Tp19 (Verdacht: Sandfeuchteabweichung) | Gießparameter optimiert,1.0,CH-pKLs-4274,Gießerei Stuttgart
2024-12-31T03:07:49,GX-27319,endpruefung,Röntgenprüfung zeigt Kokillenriss in Zone Kernschale Verschleiß,1.0,CH-zXOJ-2472,Gießerei Leipzig
2024-05-27T21:05:53,GX-93985,endpruefung,Härteprüfung Sandbindermangel: Sandbindermangel HV vs. Sandbindermangel | Kernreparatur läuft,1.0,CH-FBRC-9711,Gießerei Wolfsburg
2024-08-21T20:08:12,GX-10520,endpruefung,,1.0,CH-fvVA-7809,Gießerei Stuttgart
2024-12-20T16:08:49,GX-81675,formprozess,Sandfeuchte Handling-Schaden% außerhalb Toleranz (2.8-3.2%),3.0,CH-tKth-0110,Gießerei Stuttgart
2024-04-04T16:22:38,GX-15985,gussfehler,Qualitätsabweichung Lunker: Kernschale Verschleiß ¦ Raueit Ra 6.7 µm ¦ IATF-Konformität: konform,2.0,CH-gIWE-9255,Gießerei Leipzig
2025-02-21T13:20:11,GX-58285,nachbearbeitung,Oberflächenrauheit Kaltlauf µm außerhalb Spezifikation | Normabweichung: DIN 1681,2.0,CH-Qwyd-6779,Gießerei Wolfsburg
2024-05-17T14:18:13,GX-66794,nachbearbeitung,Maßabweichung Kaltlauf: Kernschale Verschleißmm vs. Kaltlauf±Lunkermm ¦ Normabweichung: DIN 1681,1.0,CH-pfsS-3311,Gießerei Stuttgart
2024-05-31T00:22:28,GX-59456,,,,CH-CeQI-3352,Gießerei Stuttgart
2024-09-02T03:46:02,GX-98604,formprozess,Sandfeuchte Sandausbruch% außerhalb Toleranz (2.8-3.2%) | Schleifnacharbeit notwendig,2.0,CH-opss-6729,Gießerei Stuttgart
2024-11-18T00:55:29,GX-48377,endpruefung,"Dichtheitsprüfung Fehler: Handling-Schaden mbar/min vs. max Kaltlauf // Chargenanalyse: C:3.2%, Si:2.1% | Schleifnacharbeit notwendig",2.0,CH-pSsk-3377,Gießerei Leipzig
2025-01-25T06:32:08,GX-13331,schmelzprozess,Schmelzofen Holding Furnace 2 Temp-Abweichung: 650°C,3.0,CH-Hfjj-2946,Gießerei Wolfsburg
2024-03-30T20:29:21,GX-04525,formprozess,"Kernbruch K-1031 ¦ Ursache: Sandbindermangel ¦ Chargenanalyse: Mg:0.4%, Ti:0.1%",1.0,CH-dypq-4508,Gießerei Leipzig
2024-04-06T07:30:46,GX-84008,gussfehler,"Qualitätsabweichung Lunker: Kaltlauf | Porosität: 2.8 mm² | Chargenanalyse: Mg:0.4%, Ti:0.1%",3.0,CH-heUI-7760,Gießerei Leipzig
2024-05-01T15:52:25,GX-89196,formprozess,Kernbruch K-1256 | Ursache: Sandbindermangel,2.0,CH-eEci-8747,Gießerei Wolfsburg
2024-10-30T01:20:09,GX-05151,endpruefung,Dichtheitsprüfung Fehler: Kaltlauf mbar/min vs. max Kernschale Verschleiß,2.0,CH-QBRg-0846,Gießerei Stuttgart
2024-03-11T19:05:33,GX-19194,,,,CH-fslR-6875,Gießerei Wolfsburg
2024-10-20T19:48:20,GX-72153,nachbearbeitung,Bearbeitungsfehler Kernschale Verschleiß: Kernschale Verschleiß | Teil GX-72153 | Schleifnacharbeit notwendig,3.0,CH-Xkpt-6148,Gießerei Leipzig
2024-10-12T23:39:12,GX-50813,schmelzprozess,Legierungsabweichung Mg: Handling-Schaden% vs. Soll Sandausbruch%,1.0,CH-pWAf-9337,Gießerei Wolfsburg
2024-09-20T10:06:00,GX-43865,schmelzprozess,Legierungsabweichung Ti: Sandbindermangel% vs. Soll Kernschale Verschleiß%,1.0,CH-Cbxe-4948,Gießerei Leipzig
2024-07-28T13:55:58,GX-04802,nachbearbeitung,Oberflächenrauheit Kernschale Verschleiß µm außerhalb Spezifikation,3.0,CH-hPTT-7419,Gießerei Wolfsburg
2024-08-11T21:44:10,GX-10257,endpruefung,Härteprüfung Kaltlauf: Lunker HV vs. Sandausbruch | Prüfbericht: PRF-86787,2.0,CH-kWyc-9307,Gießerei Wolfsburg
2024-04-27T15:27:15,GX-00322,formprozess,Sandfeuchte Kernschale Verschleiß% außerhalb Toleranz (2.8-3.2%) | Prüfbericht: PRF-21682 | Kernreparatur läuft,2.0,CH-zVMF-6596,Gießerei Wolfsburg
2024-05-11T19:24:20,GX-59582,gussfehler,Qualitätsabweichung Kaltlauf: Kernschale Verschleiß | Porosität: 2.1 mm²,2.0,CH-SaEL-8047,Gießerei Wolfsburg
2024-05-11T01:59:52,GX-81084,schmelzprozess,Spektralanalyse zeigt Si-Mangel | Charge CH-JQcB-6895 | Prüfbericht: PRF-12702,1.0,CH-JQcB-6895,Gießerei Leipzig
2024-09-19T11:49:07,GX-71998,formprozess,Sandfeuchte Sandausbruch% außerhalb Toleranz (2.8-3.2%) | Schleifnacharbeit notwendig,1.0,CH-EPYg-6379,Gießerei Leipzig
2024-08-18T17:33:05,GX-23629,gussfehler,Gasporosität an Getriebegehäuse (GX-23629) // Charge CH-mlHR-8007 // Normabweichung: ISO 8062 | Kernreparatur läuft,3.0,CH-mlHR-8007,Gießerei Leipzig
2024-10-04T06:33:38,GX-17031,nachbearbeitung,Oberflächenrauheit Handling-Schaden µm außerhalb Spezifikation,1.0,CH-vjPa-0741,Gießerei Stuttgart
2024-12-08T04:29:59,GX-71495,gussfehler,Ausschuss Funktionstest an Zylinderkopf ¦ Ursache: Kernschale Verschleiß | Gießparameter optimiert,2.0,CH-kkfY-9675,Gießerei Stuttgart
2024-10-11T17:45:40,GX-81602,formprozess,"Sandfeuchte Handling-Schaden% außerhalb Toleranz (2.8-3.2%) | Chargenanalyse: C:3.2%, Si:2.1% | Schleifnacharbeit notwendig",2.0,CH-HbaF-3609,Gießerei Leipzig
2025-01-27T05:27:54,GX-66827,endpruefung,Röntgenprüfung zeigt Gasporosität in Zone Kernschale Verschleiß | Schleifnacharbeit notwendig,1.0,CH-XVkp-2149,Gießerei Stuttgart
2025-03-09T01:18:06,GX-60386,nachbearbeitung,Bearbeitungsfehler Sandbindermangel: Sandbindermangel | Teil GX-60386 | Nacharbeit gemäß VDA 6.3,1.0,CH-RIDG-5175,Gießerei Wolfsburg
2024-09-19T01:48:05,GX-20796,formprozess,"Sandfeuchte Kernschale Verschleiß% außerhalb Toleranz (2.8-3.2%) | Chargenanalyse: C:3.2%, Si:2.1% | Schleifnacharbeit notwendig",1.0,CH-aEWa-3707,Gießerei Stuttgart
2024-03-31T18:50:55,GX-96875,endpruefung,Röntgenprüfung zeigt Kaltlauf in Zone Sandausbruch,1.0,CH-LngL-1218,Gießerei Wolfsburg
2025-01-25T08:31:04,GX-73868,formprozess,Sandfeuchte Sandbindermangel% außerhalb Toleranz (2.8-3.2%),1.0,CH-MIfJ-5114,Gießerei Wolfsburg
2024-06-18T09:11:31,GX-92007,schmelzprozess,Schmelzofen Holding Furnace 2 Temp-Abweichung: 707°C,2.0,CH-SWKu-8678,Gießerei Wolfsburg
2024-05-11T06:42:54,GX-93184,formprozess,Sandfeuchte Kernschale Verschleiß% außerhalb Toleranz (2.8-3.2%) | Normabweichung: VDA 6.3,3.0,CH-ywYH-5080,Gießerei Leipzig
2024-05-23T02:55:59,GX-12455,,,,CH-oRHb-1148,Gießerei Leipzig
2025-01-10T06:31:05,GX-47358,gussfehler,Ausschuss Maßhaltigkeit an Radträger | Ursache: Sandbindermangel,1.0,CH-fjTt-0747,Gießerei Wolfsburg
2024-10-26T06:30:37,GX-26340,nachbearbeitung,Maßabweichung Kernschale Verschleiß: Sandbindermangelmm vs. Lunker±Kernschale Verschleißmm | IATF-Konformität: konform,1.0,CH-BBrh-4049,Gießerei Leipzig
